Id;MSSubClass;MSZoning;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;ExterQual;ExterCond;Foundation;BsmtQual;BsmtCond;BsmtExposure;BsmtFinType1;BsmtFinSF1;BsmtFinType2;BsmtFinSF2;BsmtUnfSF;TotalBsmtSF;Heating;HeatingQC;Ce1tralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;GrLivArea;BsmtFullBath;BsmtHalfBath;FullBath;HalfBath;BedroomAbvGr;KitchenAbvGr;KitchenQual;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;GarageType;GarageYrBlt;Garage2ish;GarageCars;GarageArea;GarageQual;GarageCond;2avedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;PoolArea;PoolQC;Fence;MiscFeature;MiscVal;MoSold;YrSold;SaleType;SaleCondition;SalePrice
379;20;0;88;11394;0;NA;0;0;0;2;0;18;0;0;0;1;9;2;2010;2010;1;0;0;0;2;350;0;0;0;2;0;3;0;1445;0;0;411;1856;0;0;0;0;1856;0;0;1856;1;0;1;1;1;1;2;8;0;1;4;0;2010;2;3;834;0;0;0;113;0;0;0;0;0;NA;NA;NA;0;6;2010;1;2;394432
380;60;0;60;8123;0;NA;1;0;0;0;0;17;6;0;0;0;6;5;2000;2000;0;0;0;0;0;16;1;0;0;0;0;0;2;0;0;0;982;982;0;0;0;0;1007;793;0;1800;0;0;2;1;3;1;1;7;0;1;1;0;2000;2;2;463;0;0;0;100;63;0;0;0;0;NA;NA;NA;0;6;2009;0;0;179000
381;50;0;50;5000;0;1;0;0;0;0;0;23;0;0;0;2;5;6;1924;1950;0;0;4;5;1;0;1;0;2;1;0;0;6;218;0;0;808;1026;0;2;0;0;1026;665;0;1691;0;0;2;0;3;1;0;6;0;1;2;1;1924;1;1;308;0;0;0;0;0;242;0;0;0;NA;NA;NA;0;5;2010;0;0;127000
382;20;3;60;7200;0;1;0;0;0;0;0;5;0;0;0;1;7;5;2006;2006;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;1293;1293;0;0;0;0;1301;0;0;1301;1;0;2;0;2;1;0;5;0;1;2;0;2006;0;2;572;0;0;0;216;121;0;0;0;0;NA;NA;NA;0;8;2006;1;2;187750
383;60;0;79;9245;0;NA;1;0;0;0;0;0;0;0;0;0;7;5;2006;2006;0;0;0;0;1;0;0;0;0;0;0;3;2;0;0;0;939;939;0;0;0;0;939;858;0;1797;0;0;2;1;3;1;0;8;0;0;NA;0;2006;0;2;639;0;0;0;144;53;0;0;0;0;NA;NA;NA;0;4;2007;0;0;213500
384;45;4;60;9000;0;NA;0;0;0;2;0;12;0;0;0;3;6;3;1928;1950;0;0;2;5;1;0;1;0;2;4;3;0;2;0;0;0;784;784;0;2;1;2;784;0;0;784;0;0;1;0;2;1;1;5;0;0;NA;1;1950;1;2;360;1;1;1;0;0;91;0;0;0;NA;NA;NA;0;10;2009;0;0;76000
385;60;0;NA;53107;0;NA;2;2;0;2;1;19;1;0;0;0;6;5;1992;1992;0;0;3;3;1;0;0;0;0;0;0;3;0;985;0;0;595;1580;0;0;0;0;1079;874;0;1953;1;0;2;1;3;1;0;9;0;2;3;0;1992;2;2;501;0;0;0;216;231;0;0;0;0;NA;NA;NA;0;6;2007;0;0;240000
386;120;0;43;3182;0;NA;0;0;0;0;0;21;0;0;3;1;8;5;2004;2005;0;0;0;0;0;16;0;0;0;0;0;0;0;24;0;0;1232;1256;0;0;0;0;1269;0;0;1269;0;0;2;0;2;1;0;6;0;1;1;0;2004;2;2;430;0;0;0;146;20;0;0;144;0;NA;NA;NA;0;4;2010;0;0;192000
387;50;0;58;8410;0;NA;0;0;0;1;0;15;1;0;0;2;5;3;1910;1996;2;0;2;0;1;0;1;2;0;1;0;0;2;0;0;0;658;658;0;2;0;0;658;526;0;1184;0;0;1;0;5;1;1;8;0;0;NA;NA;NA;NA;0;0;NA;NA;1;0;151;0;0;0;0;NA;NA;NA;0;5;2006;0;3;81000
388;80;0;72;7200;0;NA;0;0;0;0;0;15;0;0;0;5;6;6;1976;1976;1;0;1;1;0;255;1;0;1;1;0;3;1;631;0;0;410;1041;0;0;0;0;1125;0;0;1125;1;0;1;0;3;1;1;6;0;1;3;1;1977;1;1;352;0;0;0;296;0;0;0;0;0;NA;2;NA;0;10;2009;0;1;125000
389;20;0;93;9382;0;NA;1;0;0;3;0;0;0;0;0;1;7;5;1999;2000;0;0;0;0;0;125;0;0;0;0;0;0;2;0;0;0;1468;1468;0;0;0;0;1479;0;0;1479;0;0;2;0;3;1;0;6;0;0;NA;0;1999;0;2;577;0;0;0;120;25;0;0;0;0;NA;NA;NA;0;7;2008;0;0;191000
390;60;0;96;12474;0;NA;0;0;0;0;0;10;0;0;0;0;10;5;2007;2008;0;0;0;0;2;272;2;0;0;2;0;3;0;1280;0;0;402;1682;0;0;0;0;1742;590;0;2332;1;0;2;1;3;1;2;9;0;1;4;2;2008;2;3;846;0;0;0;196;134;0;0;0;0;NA;NA;NA;0;8;2008;1;2;426000
391;50;0;50;8405;0;0;0;0;0;0;0;15;0;0;0;2;5;8;1900;1950;0;0;1;1;1;0;1;0;2;1;1;0;3;241;1;391;229;861;0;0;0;0;961;406;0;1367;1;0;1;0;4;1;1;7;0;0;NA;1;1978;1;1;384;0;0;0;0;130;112;0;0;0;NA;1;NA;0;4;2008;0;0;119000
392;60;0;71;12209;0;NA;1;0;0;3;0;4;0;0;0;0;6;5;2001;2002;0;0;0;0;1;0;1;0;0;2;0;0;1;690;0;0;114;804;0;0;0;0;804;1157;0;1961;1;0;2;1;3;1;0;7;0;1;1;2;2001;2;2;560;0;0;0;125;192;0;0;0;0;NA;NA;NA;0;6;2009;0;0;215000
393;20;0;NA;8339;0;NA;1;0;0;0;0;11;0;0;0;1;5;7;1959;1959;0;0;1;1;1;0;1;0;4;NA;NA;NA;NA;0;NA;0;0;0;0;2;0;0;882;0;0;882;0;0;1;0;3;1;1;5;0;0;NA;0;1959;0;1;294;0;0;0;0;0;0;0;0;0;NA;1;1;1200;7;2007;0;0;106500
394;30;0;NA;7446;0;NA;0;0;0;2;0;8;1;0;0;1;4;5;1941;1950;0;0;5;2;1;0;1;0;1;1;0;0;3;266;0;0;522;788;0;2;0;2;788;0;0;788;0;0;1;0;2;1;1;4;0;2;1;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0;0;NA;2;NA;0;4;2006;0;1;100000
395;50;0;60;10134;0;NA;0;0;0;0;0;7;0;0;0;2;5;6;1940;1950;0;0;1;1;1;0;1;0;1;1;0;0;2;0;0;0;735;735;0;1;0;2;735;299;0;1034;0;0;1;0;2;1;1;5;0;0;NA;1;1940;1;1;240;0;0;0;0;39;0;0;0;0;NA;NA;NA;0;7;2007;0;0;109000
396;20;0;68;9571;0;NA;0;0;0;0;0;15;0;0;0;1;5;6;1956;1956;0;0;2;5;1;0;1;0;1;1;0;3;4;739;0;0;405;1144;0;2;0;0;1144;0;0;1144;1;0;1;0;3;1;1;6;0;0;NA;0;1956;1;1;596;0;0;0;44;0;0;0;0;0;NA;NA;NA;0;6;2010;0;0;129000
397;20;0;60;7200;0;NA;0;2;0;0;0;0;0;0;0;1;5;5;1972;1972;1;0;1;1;1;0;1;0;1;1;0;3;3;777;0;0;117;894;0;2;0;0;894;0;0;894;0;0;1;0;2;1;1;6;0;0;NA;1;1985;0;2;600;0;0;0;215;0;0;0;0;0;NA;NA;NA;0;9;2009;0;0;123000
398;60;0;69;7590;0;NA;0;0;0;0;0;11;2;0;0;0;5;5;1962;1962;0;0;0;0;0;288;1;0;1;1;0;0;1;540;0;0;324;864;0;2;0;0;876;936;0;1812;0;0;2;0;4;1;1;8;0;1;1;0;1962;0;1;264;0;0;0;0;168;0;0;0;0;NA;NA;NA;0;7;2007;0;0;169500
399;30;1;60;8967;0;NA;0;0;0;2;0;13;0;0;0;1;5;2;1920;1950;0;0;1;1;1;0;1;2;2;4;4;0;2;0;0;0;961;961;0;1;0;4;1077;0;0;1077;0;0;1;0;2;1;1;6;5;0;NA;1;1920;1;1;338;5;4;1;0;0;0;0;0;0;NA;NA;NA;0;11;2007;0;1;67000
400;60;3;65;8125;0;NA;0;0;0;0;0;5;0;0;0;0;7;5;2006;2007;0;0;6;6;2;100;0;0;0;0;0;0;0;812;0;0;280;1092;0;0;0;0;1112;438;0;1550;1;0;2;0;2;1;0;7;0;0;NA;0;2007;2;2;438;0;0;0;0;168;0;0;0;0;NA;NA;NA;0;10;2009;0;0;241000
401;120;0;38;14963;0;NA;2;0;0;0;0;1;0;0;3;1;8;5;1996;1996;0;0;4;7;1;0;0;0;0;0;0;0;0;786;0;0;474;1260;0;0;0;0;1288;0;0;1288;1;0;1;1;1;1;2;4;0;2;2;0;1996;2;2;500;0;0;0;120;30;0;0;224;0;NA;NA;NA;0;12;2008;0;0;245500
402;20;0;65;8767;0;NA;1;0;0;0;0;0;0;0;0;1;7;5;2005;2005;0;0;0;0;1;0;0;0;0;0;0;3;0;24;0;0;1286;1310;0;0;0;0;1310;0;0;1310;0;0;2;0;3;1;0;6;0;1;2;0;2005;2;2;400;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;7;2006;1;2;164990
403;30;0;60;10200;0;NA;0;0;0;0;0;9;0;0;0;1;5;8;1940;1997;0;0;2;5;1;0;1;0;0;1;0;0;2;0;0;0;672;672;0;0;0;0;672;0;0;672;0;0;1;0;2;1;1;4;0;0;NA;1;1940;1;1;240;0;0;1;168;0;0;0;0;0;NA;3;NA;0;8;2008;0;0;108000
404;60;0;93;12090;0;NA;0;0;0;2;0;3;0;0;0;0;8;5;1998;1998;1;0;0;0;0;650;0;0;0;0;0;0;2;0;0;0;1141;1141;0;1;0;0;1165;1098;0;2263;0;0;2;1;4;1;0;10;0;1;1;2;1998;2;2;420;0;0;0;144;123;0;0;0;0;NA;NA;NA;0;7;2006;0;1;258000
405;60;0;NA;10364;0;NA;1;0;0;0;0;17;0;0;0;0;6;5;1995;1996;0;0;1;1;1;0;1;0;0;0;0;0;2;0;0;0;806;806;0;1;0;0;806;766;0;1572;0;0;2;1;3;1;1;7;0;1;1;2;1995;2;2;373;0;0;0;0;40;0;0;0;0;NA;NA;NA;0;5;2007;0;0;168000
406;20;0;NA;9991;0;NA;1;0;0;2;0;9;1;0;0;1;4;4;1976;1993;0;0;7;4;1;0;1;0;1;1;0;0;4;1116;0;0;165;1281;0;0;0;0;1620;0;0;1620;1;0;2;0;3;1;1;8;1;1;1;0;1993;1;2;490;0;0;0;120;78;0;0;0;0;NA;2;NA;0;6;2009;0;0;150000
407;50;0;51;10480;0;NA;0;0;0;0;0;23;0;0;0;2;6;5;1936;1950;0;0;1;1;1;0;1;0;2;1;0;0;2;0;0;0;1064;1064;0;0;0;2;1166;0;473;1639;0;0;1;0;3;1;1;6;5;0;NA;1;1936;1;1;240;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;3;2008;0;0;115000
408;70;0;63;15576;0;NA;0;0;0;0;0;2;0;0;0;0;6;7;1915;1976;0;0;2;4;1;0;1;0;2;0;0;0;2;0;0;0;840;840;0;0;0;0;840;840;0;1680;0;0;2;0;4;1;1;8;0;0;NA;0;1960;1;1;308;0;0;0;0;0;160;0;0;0;NA;NA;NA;0;3;2008;0;0;177000
409;60;0;109;14154;0;NA;0;0;0;2;0;10;0;0;0;0;7;5;2006;2006;0;0;0;0;0;350;0;0;0;2;1;0;2;0;0;0;1063;1063;0;0;0;0;1071;1101;0;2172;0;0;2;1;3;1;0;9;0;1;2;0;2006;0;3;947;0;0;0;192;62;0;0;0;0;NA;NA;NA;0;8;2007;1;2;280000
410;60;3;85;10800;0;NA;0;0;0;0;0;5;0;0;0;0;8;5;2007;2008;0;0;0;0;2;100;0;0;0;2;0;0;0;789;0;0;245;1034;0;0;0;0;1050;1028;0;2078;1;0;2;1;3;1;2;8;0;1;2;0;2008;2;3;836;0;0;0;0;102;0;0;0;0;NA;NA;NA;0;4;2008;1;2;339750
411;20;0;68;9571;0;NA;0;0;0;0;0;15;0;0;0;1;5;3;1958;1958;0;0;10;10;1;0;1;2;1;1;3;0;2;0;0;0;1276;1276;0;2;0;2;1276;0;0;1276;0;0;1;0;3;1;1;5;4;0;NA;0;1958;1;1;350;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;6;2009;2;1;60000
412;190;0;100;34650;0;NA;0;1;0;0;0;17;0;0;1;1;5;5;1955;1955;1;0;2;5;1;0;1;0;1;1;0;2;3;1056;0;0;0;1056;0;2;1;0;1056;0;0;1056;1;0;1;0;3;1;1;5;0;0;NA;0;1955;2;2;572;0;0;0;264;0;0;0;0;0;NA;NA;NA;0;1;2006;0;0;145000
413;20;3;NA;4403;0;NA;2;0;0;0;0;5;0;0;0;1;7;5;2009;2009;0;0;1;1;2;432;2;0;0;2;0;3;0;578;0;0;892;1470;0;0;0;0;1478;0;0;1478;1;0;2;1;2;1;0;7;0;1;2;0;2009;2;2;484;0;0;0;0;144;0;0;0;0;NA;NA;NA;0;6;2010;1;2;222000
414;30;1;56;8960;0;0;0;0;0;0;0;7;3;0;0;1;5;6;1927;1950;0;0;5;2;1;0;1;0;1;1;0;0;2;0;0;0;1008;1008;0;1;0;2;1028;0;0;1028;0;0;1;0;2;1;1;5;0;1;2;1;1927;1;2;360;0;0;0;0;0;130;0;0;0;NA;NA;NA;0;3;2010;0;0;115000
415;60;0;59;11228;0;NA;2;0;0;3;0;12;0;0;0;0;7;5;1993;1993;0;0;0;0;1;0;0;0;0;0;0;0;4;50;6;531;499;1080;0;0;0;0;1080;1017;0;2097;0;1;2;1;3;1;0;9;0;1;1;0;1993;1;3;678;0;0;0;196;187;0;0;0;0;NA;NA;NA;0;12;2008;0;0;228000
416;20;0;73;8899;0;NA;1;0;0;0;0;17;0;0;0;1;7;5;2007;2007;0;0;0;0;1;0;0;0;0;0;0;3;0;24;0;0;1316;1340;0;0;0;0;1340;0;0;1340;0;0;2;0;3;1;0;6;0;0;NA;0;2007;2;2;396;0;0;0;100;30;0;0;0;0;NA;NA;NA;0;8;2007;1;2;181134
417;60;0;74;7844;0;NA;0;0;0;0;0;9;0;0;0;0;6;7;1978;1978;1;0;3;3;0;203;1;0;1;1;0;0;1;209;0;0;463;672;0;2;0;0;672;728;0;1400;0;0;1;1;3;1;1;6;0;1;1;0;1978;2;2;440;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;3;2006;0;0;149500
418;70;0;86;22420;0;NA;1;0;0;0;0;2;1;0;0;0;6;6;1918;1950;1;0;2;8;1;0;1;0;2;0;0;0;4;1128;0;0;242;1370;1;2;1;2;1370;1254;0;2624;1;0;2;1;4;1;1;10;0;1;2;1;1918;1;3;864;0;0;1;0;0;0;0;0;0;NA;NA;NA;0;11;2007;0;0;239000
419;50;0;60;8160;0;NA;0;0;0;0;0;15;0;0;0;2;5;6;1940;1950;0;0;1;1;1;0;1;0;2;1;0;0;1;312;0;0;444;756;0;3;1;1;756;378;0;1134;1;0;1;1;3;1;1;7;0;0;NA;1;1940;1;1;240;0;0;2;0;0;0;0;0;0;NA;NA;NA;0;4;2007;0;3;126000
420;20;0;65;8450;0;NA;0;0;0;0;0;11;0;0;0;1;5;6;1968;1968;0;0;0;0;1;0;1;0;1;1;0;0;4;775;0;0;281;1056;0;0;0;0;1056;0;0;1056;1;0;1;0;3;1;1;6;0;1;3;0;1968;1;1;304;0;0;0;0;85;184;0;0;0;NA;NA;NA;0;7;2010;0;0;142000
421;90;1;78;7060;0;NA;0;0;0;0;0;4;0;0;2;4;7;5;1997;1998;0;0;0;0;0;200;1;1;0;0;1;1;0;1309;0;0;35;1344;0;0;0;0;1344;0;0;1344;2;0;2;0;2;2;1;8;0;0;NA;0;1997;2;4;784;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;11;2008;0;4;206300
422;20;0;NA;16635;0;NA;1;0;0;1;0;6;0;0;0;1;6;7;1977;2000;0;0;6;6;2;126;0;0;1;0;0;0;1;1246;0;0;356;1602;0;1;0;0;1602;0;0;1602;0;1;2;0;3;1;0;8;0;1;1;0;1977;2;2;529;0;0;0;240;0;0;0;0;0;NA;NA;NA;0;6;2009;0;0;215000
423;20;0;100;21750;0;NA;0;3;0;0;1;4;3;0;0;1;5;5;1954;1954;1;0;3;3;1;0;1;0;1;1;0;0;2;0;0;0;988;988;0;0;0;2;988;0;0;988;0;0;1;0;2;1;1;4;0;0;NA;0;1954;0;2;520;0;0;1;0;0;0;0;0;0;NA;NA;NA;0;2;2008;0;0;113000
424;60;0;80;9200;0;NA;0;0;0;0;0;3;0;0;0;0;8;5;1998;1998;0;0;0;0;0;473;0;0;0;0;0;0;0;986;0;0;484;1470;0;1;0;0;1470;1160;0;2630;1;0;2;1;4;1;0;8;0;1;1;0;1998;2;3;696;0;0;0;0;66;0;0;0;0;NA;NA;NA;0;6;2008;0;0;315000
425;20;0;72;9000;0;NA;0;0;0;0;0;11;0;0;0;1;6;5;1956;1956;0;0;2;5;0;74;1;0;1;0;0;0;6;616;0;0;580;1196;0;1;0;2;1196;0;0;1196;1;0;1;0;2;1;1;6;0;1;2;0;1956;0;1;297;0;0;0;0;44;0;0;0;0;NA;NA;NA;0;5;2008;0;0;139000
426;60;1;60;3378;0;0;0;3;0;0;0;7;0;0;0;0;7;8;1946;1992;0;0;3;3;1;0;1;1;1;1;0;0;2;0;0;0;651;651;0;1;0;0;707;682;0;1389;0;0;1;1;3;1;1;6;0;2;2;1;1947;1;1;240;0;0;2;0;0;126;0;0;0;NA;NA;NA;0;9;2009;0;0;135000
427;80;0;NA;12800;0;NA;0;2;0;0;1;12;0;0;0;5;7;5;1989;1989;0;0;2;5;0;145;0;0;0;0;0;1;0;1518;0;0;0;1518;0;1;0;0;1644;0;0;1644;1;1;2;0;2;1;0;5;0;1;1;0;1989;2;2;569;0;0;0;80;0;0;0;396;0;NA;NA;NA;0;8;2009;0;0;275000
428;20;0;77;8593;0;NA;1;0;0;0;0;11;0;0;0;1;4;6;1957;1957;1;0;1;1;1;0;1;0;1;1;0;0;3;288;0;0;619;907;0;0;0;0;907;0;0;907;0;0;1;0;3;1;1;5;0;0;NA;1;1964;1;1;352;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;7;2008;0;0;109008
429;20;0;64;6762;0;NA;0;0;0;0;0;0;0;0;0;1;7;5;2007;2007;0;0;0;0;0;108;0;0;0;0;0;0;0;664;0;0;544;1208;0;0;0;0;1208;0;0;1208;1;0;2;0;2;1;0;6;0;0;NA;0;2007;0;2;628;0;0;0;105;54;0;0;0;0;NA;NA;NA;0;9;2007;1;2;195400
430;20;0;130;11457;0;NA;1;0;0;2;0;16;0;0;0;1;6;5;1988;1988;0;0;3;3;1;0;1;0;1;0;0;2;0;1005;0;0;387;1392;0;2;0;0;1412;0;0;1412;1;0;2;0;3;1;0;6;0;1;1;0;1988;1;2;576;0;0;0;0;0;169;0;0;0;NA;NA;NA;0;3;2009;0;0;175000
431;160;1;21;1680;0;NA;0;0;0;0;0;22;0;0;4;0;6;5;1971;1971;0;0;3;3;0;232;1;0;1;1;0;0;1;387;0;0;96;483;0;2;0;0;483;504;0;987;0;0;1;1;2;1;1;4;0;0;NA;1;1971;1;1;264;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;7;2008;2;1;85400
432;50;1;60;5586;0;NA;1;1;0;0;0;7;1;0;0;2;6;7;1920;1998;0;0;1;1;1;0;1;0;2;1;0;0;2;0;0;0;901;901;0;1;0;0;1088;110;0;1198;0;0;1;0;4;1;1;7;0;0;NA;NA;NA;NA;0;0;NA;NA;1;0;98;0;0;0;0;NA;1;NA;0;9;2008;3;1;79900
433;160;1;24;1920;0;NA;0;0;0;0;0;22;0;0;3;0;5;5;1971;1971;0;0;3;3;0;376;1;0;1;1;0;0;1;471;0;0;294;765;0;0;0;0;765;600;0;1365;1;0;1;1;2;1;1;6;1;0;NA;1;1971;1;2;440;0;0;0;240;36;0;0;0;0;NA;NA;NA;0;8;2007;0;0;122500
434;60;0;100;10839;0;NA;1;0;0;2;0;17;0;0;0;0;6;5;1997;1998;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;926;926;0;0;0;0;926;678;0;1604;0;0;2;1;3;1;1;7;0;1;1;0;1997;2;2;470;0;0;0;0;36;0;0;0;0;NA;NA;NA;0;7;2008;0;0;181000
435;180;1;21;1890;0;NA;0;0;0;0;0;14;0;0;4;4;4;7;1972;1972;0;0;6;6;1;0;1;1;1;0;0;3;1;495;0;0;135;630;0;1;0;0;630;0;0;630;1;0;1;0;1;1;1;3;0;0;NA;NA;NA;NA;0;0;NA;NA;0;88;0;0;0;0;0;NA;NA;NA;0;6;2008;0;0;81000
436;60;0;43;10667;0;NA;2;0;0;3;0;0;2;0;0;0;7;6;1996;1996;0;0;0;0;1;0;0;0;0;0;0;3;0;385;3;344;70;799;0;0;0;0;827;834;0;1661;1;0;2;1;3;1;0;6;0;1;1;0;1996;0;2;550;0;0;0;158;61;0;0;0;0;NA;NA;NA;0;4;2009;6;0;212000
437;50;1;40;4400;0;NA;0;0;0;0;0;7;0;0;0;2;6;8;1920;1950;0;0;9;8;1;0;1;0;2;4;0;0;2;0;0;0;648;648;0;2;0;2;734;384;0;1118;0;0;1;0;2;1;1;6;0;0;NA;1;1990;1;2;440;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;10;2006;0;0;116000
438;45;1;50;6000;0;NA;0;0;0;0;0;8;0;0;0;3;6;7;1926;2004;0;0;2;5;1;0;0;0;0;1;0;0;2;0;0;0;884;884;0;1;0;0;904;0;0;904;0;0;1;0;2;1;1;4;0;0;NA;1;1926;1;1;180;0;0;0;0;0;105;0;0;0;NA;NA;NA;0;1;2009;0;0;119000
439;30;0;40;4280;0;NA;0;0;0;0;0;2;0;0;0;1;5;6;1913;2002;0;0;5;8;1;0;1;0;0;1;0;0;6;365;0;0;75;440;0;2;1;0;694;0;0;694;0;0;1;0;2;1;0;4;0;1;2;1;1990;1;1;352;2;0;2;0;0;34;0;0;0;NA;1;NA;0;3;2007;0;0;90350
440;50;0;67;12354;0;0;0;0;0;2;0;15;0;0;0;2;6;8;1920;2000;0;0;2;5;1;0;1;0;2;1;3;2;2;0;0;0;684;684;0;1;0;0;684;512;0;1196;0;0;1;0;3;1;0;7;0;0;NA;1;2005;1;2;528;0;0;0;0;46;0;0;0;0;NA;3;1;800;8;2009;4;0;110000
441;20;0;105;15431;0;NA;0;0;0;0;0;10;0;0;0;1;10;5;2008;2008;1;0;0;0;2;200;2;0;0;2;0;1;0;1767;3;539;788;3094;0;0;0;0;2402;0;0;2402;1;0;2;0;2;1;2;10;0;2;2;0;2008;2;3;672;0;0;0;0;72;0;0;170;0;NA;NA;NA;0;4;2009;0;0;555000
442;90;0;92;12108;0;NA;0;0;0;0;0;15;0;0;2;1;4;4;1955;1955;0;0;0;0;0;270;1;0;1;1;0;0;1;133;0;0;1307;1440;0;2;1;1;1440;0;0;1440;0;0;2;0;4;2;3;8;0;0;NA;NA;NA;NA;0;0;NA;NA;0;0;0;0;0;0;0;NA;NA;NA;0;9;2008;0;0;118000
443;50;1;52;6240;0;NA;0;0;0;0;0;8;0;0;0;2;5;7;1930;1992;0;0;1;1;1;0;1;0;0;1;0;0;2;0;0;0;1078;1078;0;2;0;0;1128;445;0;1573;0;0;2;0;3;1;1;8;0;1;2;1;1930;1;2;360;0;0;2;0;0;0;0;0;0;NA;NA;NA;0;6;2008;0;0;162900
444;120;0;53;3922;0;NA;0;0;0;0;0;21;0;0;3;1;7;5;2006;2007;0;0;5;2;0;72;0;0;0;2;0;3;2;0;0;0;1258;1258;0;0;0;0;1258;0;0;1258;0;0;2;0;2;1;0;6;0;1;2;0;2007;2;3;648;0;0;0;144;16;0;0;0;0;NA;NA;NA;0;6;2007;1;2;172500
445;60;0;70;8750;0;NA;0;0;0;0;0;0;0;0;0;0;7;5;1994;1995;0;0;0;0;1;0;0;1;0;0;0;0;0;642;0;0;273;915;0;0;0;0;933;975;0;1908;1;0;2;1;4;1;0;8;0;1;1;0;1994;1;2;493;0;0;0;144;133;0;0;0;0;NA;NA;NA;0;7;2008;0;0;210000
446;20;0;73;9855;0;NA;0;0;0;2;0;15;0;0;0;1;6;5;1956;1956;1;0;2;5;1;0;1;0;1;1;0;0;2;0;0;0;1436;1436;0;3;0;0;1689;0;0;1689;0;0;1;0;3;1;1;7;0;1;2;0;1956;1;2;480;0;0;0;0;0;0;0;0;0;NA;1;NA;0;11;2009;2;0;127500
447;20;0;137;16492;0;NA;1;0;0;2;0;11;7;0;0;1;6;6;1966;2002;0;0;4;4;1;0;0;0;1;1;0;0;1;247;4;713;557;1517;0;0;0;0;1888;0;0;1888;0;0;2;1;2;1;0;6;4;1;2;0;1966;2;2;578;0;0;0;0;0;0;0;0;0;NA;NA;NA;0;6;2010;0;0;190000
448;60;0;NA;11214;0;NA;1;0;0;2;0;17;0;0;0;0;7;5;1998;1999;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;930;930;0;1;0;0;956;930;0;1886;0;0;2;1;4;1;0;10;0;1;1;0;1998;2;2;431;0;0;0;89;0;0;0;0;0;NA;NA;NA;0;7;2006;0;0;199900
449;50;1;50;8600;0;NA;0;1;0;0;0;13;0;0;0;2;6;6;1937;1950;0;0;1;1;1;0;1;0;2;1;0;0;2;0;0;0;780;780;0;2;0;0;780;596;0;1376;0;0;2;0;3;1;1;7;0;1;2;1;1937;1;1;198;0;0;1;0;0;0;0;0;0;NA;NA;NA;0;6;2006;0;0;119500
450;50;1;50;6000;0;NA;0;0;0;0;0;7;0;0;0;2;3;7;1948;2002;0;0;1;1;1;0;1;1;1;1;0;0;1;331;0;0;318;649;0;0;0;0;679;504;0;1183;0;0;1;1;2;1;1;6;0;0;NA;1;1981;1;1;308;0;0;0;0;176;0;0;0;0;NA;NA;NA;0;6;2007;0;0;120000
451;30;1;70;5684;0;NA;0;0;0;0;0;7;0;0;0;1;6;8;1930;2005;1;0;2;5;1;0;1;0;2;1;0;0;2;0;0;0;813;813;0;0;0;2;813;0;0;813;0;0;1;0;2;1;0;5;0;0;NA;1;1932;1;1;270;1;1;1;0;113;0;0;0;0;NA;NA;NA;0;6;2006;0;0;110000
452;20;0;62;70761;0;NA;1;2;0;0;1;19;0;0;0;1;7;5;1975;1975;0;1;7;4;1;0;1;0;1;0;0;1;1;655;0;0;878;1533;0;2;0;0;1533;0;0;1533;1;0;2;0;2;1;0;5;0;2;1;0;1975;1;2;576;0;0;0;200;54;0;0;0;0;NA;NA;NA;0;12;2006;0;0;280000
453;60;0;NA;9303;0;NA;1;0;0;2;0;16;0;0;0;0;6;5;1996;1997;1;0;0;0;0;42;0;0;0;2;0;0;1;742;0;0;130;872;0;0;0;0;888;868;0;1756;1;0;2;1;3;1;1;7;0;0;NA;0;1996;2;2;422;0;0;0;144;122;0;0;0;0;NA;NA;NA;0;7;2007;0;0;204000
454;60;3;75;9000;0;NA;0;0;0;0;0;5;0;0;0;0;8;5;2008;2008;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;768;768;0;0;0;0;786;804;0;1590;0;0;2;1;3;1;0;6;0;0;NA;0;2008;0;2;676;0;0;0;0;30;0;0;0;0;NA;NA;NA;0;6;2009;0;0;210000
